"article_id","store_id","current_selling_price","cost_price","name"
2,2,9.8,8.77375302013423,"top ramen masala noodles 70g rs.10"
2,3,9.8,8.51262743362832,"top ramen masala noodles 70g rs.10"
2,4,9.8,8.48464909090909,"top ramen masala noodles 70g rs.10"
2,5,9.8,8.35496933333333,"top ramen masala noodles 70g rs.10"
3,2,19.6,17.794163559322,"top ramen masala noodles 140g"
3,3,19.6,16.8256,"top ramen masala noodles 140g"
3,4,19.6,16.8912511904762,"top ramen masala noodles 140g"
3,5,19.6,16.7574283783784,"top ramen masala noodles 140g"
7,2,14.7,9.68542361111111,"top ramen atta noodles 70g rs.10"
7,3,14.7,9.22265869565217,"top ramen atta noodles 70g rs.10"
7,4,14.7,9.06170975609756,"top ramen atta noodles 70g rs.10"
7,5,14.7,9.44609,"top ramen atta noodles 70g rs.10"
8,2,19.6,16.515989516129,"top ramen curry veg noodles 70g"
8,3,19.6,15.8912772727273,"top ramen curry veg noodles 70g"
8,4,19.6,15.8013483516484,"top ramen curry veg noodles 70g"
8,5,19.6,16.0712983050847,"top ramen curry veg noodles 70g"
11,2,39.2,35.0987330645161,"top ramen masala noodles 280g"
11,3,39.2,33.736112345679,"top ramen masala noodles 280g"
11,4,39.2,33.7993912087912,"top ramen masala noodles 280g"
11,5,39.2,33.3497930555556,"top ramen masala noodles 280g"
13,2,47.1,39.1209382352941,"top ramen chicken noodles 280g"
13,3,47.1,37.4593568965517,"top ramen chicken noodles 280g"
13,4,47.1,36.9047770833333,"top ramen chicken noodles 280g"
13,5,47.1,37.3015658536585,"top ramen chicken noodles 280g"
14,2,58.8,52.9840932885906,"top ramen masala noodles 420g"
14,3,58.8,50.9350333333333,"top ramen masala noodles 420g"
14,4,58.8,50.7267915789474,"top ramen masala noodles 420g"
14,5,58.8,49.8976207792208,"top ramen masala noodles 420g"
15,2,77.5,69.9201419354839,"top ramen masala noodles 560g"
15,3,77.5,67.088212962963,"top ramen masala noodles 560g"
15,4,77.5,66.3394483333333,"top ramen masala noodles 560g"
15,5,77.5,65.2331703703704,"top ramen masala noodles 560g"
23,2,407.4,368.43355625,"boost ref 1kg"
23,3,408.5,346.736081355932,"boost ref 1kg"
23,4,407.4,347.406171186441,"boost ref 1kg"
23,5,408.5,343.468866666667,"boost ref 1kg"
24,2,276.45,266.486724657534,"horlicks womens carmel 400g jar"
24,3,276.45,248.043402739726,"horlicks womens carmel 400g jar"
24,4,276.45,243.370862318841,"horlicks womens carmel 400g jar"
24,5,276.45,251.374253571429,"horlicks womens carmel 400g jar"
25,2,96.1,91.5393079365079,"boost ref 200g"
25,3,96.1,87.3352548076923,"boost ref 200g"
25,4,96.03,87.9848038834951,"boost ref 200g"
25,5,96.1,87.6045208955224,"boost ref 200g"
26,2,261.9,251.542467816092,"horlicks womens carmel 400g ref"
26,3,261.9,238.538473404255,"horlicks womens carmel 400g ref"
26,4,261.9,238.235715189873,"horlicks womens carmel 400g ref"
26,5,261.9,237.681993939394,"horlicks womens carmel 400g ref"
27,2,261.9,251.393508474576,"horlicks womens chocolate 400g ref"
27,3,261.9,239.618810769231,"horlicks womens chocolate 400g ref"
27,4,261.9,233.092928888889,"horlicks womens chocolate 400g ref"
27,5,261.9,244.820186363636,"horlicks womens chocolate 400g ref"
28,2,226.1,207.197411214953,"boost jar 500g"
28,3,233,196.593830188679,"boost jar 500g"
28,4,233,196.060944680851,"boost jar 500g"
28,5,233,200.44688630137,"boost jar 500g"
29,2,213.4,194.4927624,"boost ref 500g"
29,3,220,187.101832450331,"boost ref 500g"
29,4,220,187.813143396226,"boost ref 500g"
29,5,220,186.810949425287,"boost ref 500g"
30,2,225,189.001047572816,"horlicks classic malt 500g ref"
30,3,215,185.349457352941,"horlicks classic malt 500g ref"
30,4,215,183.659932608696,"horlicks classic malt 500g ref"
30,5,200,186.07776,"horlicks classic malt 500g ref"
33,2,269.66,247.839192307692,"horlicks lite badam 500g jar"
33,3,269.66,237.584152777778,"horlicks lite badam 500g jar"
33,4,269.66,237.081142424242,"horlicks lite badam 500g jar"
33,5,269.66,241.797309375,"horlicks lite badam 500g jar"
34,2,259.96,239.3140525,"horlicks lite badam 500g ref"
34,3,259.96,226.56222027027,"horlicks lite badam 500g ref"
34,4,259.96,220.7509875,"horlicks lite badam 500g ref"
34,5,259.96,232.458444642857,"horlicks lite badam 500g ref"
37,2,269.66,255.290025,"horlicks lite regular malt 450g jar"
37,3,269.66,233.762130357143,"horlicks lite regular malt 450g jar"
37,4,269.66,235.909469230769,"horlicks lite regular malt 450g jar"
37,5,269.66,241.398730434783,"horlicks lite regular malt 450g jar"
39,2,248.32,230.448814634146,"horlicks junior 456 chocolate 500g ref"
39,3,248.32,221.987895652174,"horlicks junior 456 chocolate 500g ref"
39,4,248.32,214.1916175,"horlicks junior 456 chocolate 500g ref"
39,5,248.32,222.167818181818,"horlicks junior 456 chocolate 500g ref"
40,2,248.32,241.00502962963,"horlicks junior 456 original 500g ref"
40,3,248.32,228.442656097561,"horlicks junior 456 original 500g ref"
40,4,248.32,225.15439875,"horlicks junior 456 original 500g ref"
40,5,248.32,225.23328,"horlicks junior 456 original 500g ref"
41,2,96.1,82.6572269503546,"horlicks oats 500g ref"
41,3,96.1,80.7338753846154,"horlicks oats 500g ref"
41,4,96.1,80.846817721519,"horlicks oats 500g ref"
41,5,96.1,81.5749410714286,"horlicks oats 500g ref"
42,2,263.84,251.93614,"horlicks junior 456 original 500g jar"
42,3,263.84,238.589924637681,"horlicks junior 456 original 500g jar"
42,4,263.84,234.11312244898,"horlicks junior 456 original 500g jar"
42,5,263.84,240.111709433962,"horlicks junior 456 original 500g jar"
43,2,19.4,17.6245112068966,"horlicks biscuits rs.20"
43,3,19.4,16.6876866666667,"horlicks biscuits rs.20"
43,4,19.4,16.2967863636364,"horlicks biscuits rs.20"
43,5,19.4,16.4020654545455,"horlicks biscuits rs.20"
44,2,96.03,90.6767193877551,"horlicks original 200g ref"
44,3,96.03,86.7259602409639,"horlicks original 200g ref"
44,4,96.03,86.0006432098765,"horlicks original 200g ref"
44,5,96.03,87.0580328571429,"horlicks original 200g ref"
48,2,126.1,113.176297674419,"horlicks junior 123 original 200g ref"
48,3,126.1,109.453182278481,"horlicks junior 123 original 200g ref"
48,4,126.1,108.97269122807,"horlicks junior 123 original 200g ref"
48,5,126.1,110.65572295082,"horlicks junior 123 original 200g ref"
49,2,213.4,197.151871604938,"horlicks mothers vannila 200g ref"
49,3,213.4,187.764582278481,"horlicks mothers vannila 200g ref"
49,4,213.4,187.589942028985,"horlicks mothers vannila 200g ref"
49,5,213.4,190.938012698413,"horlicks mothers vannila 200g ref"
50,2,202.73,202.597787301587,"horlicks chocolate 500g jar"
50,3,202.73,188.315301666667,"horlicks chocolate 500g jar"
50,4,202.73,192.464997959184,"horlicks chocolate 500g jar"
50,5,202.73,197.943963414634,"horlicks chocolate 500g jar"
51,2,221.2,205.700042857143,"horlicks classic malt 500g jar"
51,3,228,194.061123076923,"horlicks classic malt 500g jar"
51,4,228,192.133385869565,"horlicks classic malt 500g jar"
51,5,228,196.033173170732,"horlicks classic malt 500g jar"
53,2,30.4,24.2900987179487,"iodex pain balm 8g"
53,3,30.4,23.14405,"iodex pain balm 8g"
53,4,30.4,22.9666555555556,"iodex pain balm 8g"
53,5,30.4,23.3232344262295,"iodex pain balm 8g"
54,2,4.8,4.01680294117647,"iodex pain balm 3g"
54,3,4.75,3.95106,"iodex pain balm 3g"
54,4,4.8,3.96154117647059,"iodex pain balm 3g"
54,5,4.75,4.02449523809524,"iodex pain balm 3g"
56,2,101.85,96.0186385321101,"horlicks original 200g jar"
56,3,101.85,92.7294193181818,"horlicks original 200g jar"
56,4,101.85,92.1489954022989,"horlicks original 200g jar"
56,5,101.85,92.4213782608696,"horlicks original 200g jar"
58,2,101.9,95.9480324561404,"boost 200g jar"
58,3,101.9,91.9270175257732,"boost 200g jar"
58,4,101.9,92.2901935483871,"boost 200g jar"
58,5,101.9,92.9881873417721,"boost 200g jar"
62,2,215.34,198.688767605634,"maltova yummy choco caramel 500g ref"
62,3,215.34,189.078768421053,"maltova yummy choco caramel 500g ref"
62,4,215.34,187.602691666667,"maltova yummy choco caramel 500g ref"
62,5,215.34,191.042866666667,"maltova yummy choco caramel 500g ref"
65,2,181.3,148.9668,"saffola oats 1kg"
65,3,181.3,145.258826785714,"saffola oats 1kg"
65,4,181.3,143.382935416667,"saffola oats 1kg"
65,5,181.3,145.638652941176,"saffola oats 1kg"
66,2,75.5,63.5910987804878,"saffola oats 400g"
66,3,75.5,61.43334,"saffola oats 400g"
66,4,75.5,61.2161555555556,"saffola oats 400g"
66,5,75.5,62.0210461538462,"saffola oats 400g"
67,2,122.5,122.354964864865,"saffola masala & coriander oats 400g"
67,3,122.5,113.62015,"saffola masala & coriander oats 400g"
67,4,122.5,115.047543859649,"saffola masala & coriander oats 400g"
67,5,122.5,114.789621428571,"saffola masala & coriander oats 400g"
68,2,14.7,12.8152193181818,"saffola masala & coriander oats 40g rs.15"
68,3,14.7,12.2667213333333,"saffola masala & coriander oats 40g rs.15"
68,4,14.7,12.2808534883721,"saffola masala & coriander oats 40g rs.15"
68,5,14.7,12.4095604651163,"saffola masala & coriander oats 40g rs.15"
69,2,3,2.74266011904762,"comfort lily fresh 20ml"
69,3,3,2.6578902173913,"comfort lily fresh 20ml"
69,4,3,2.65614239130435,"comfort lily fresh 20ml"
69,5,3,2.62497580645161,"comfort lily fresh 20ml"
70,2,2.94,2.74559920948617,"comfort morning fresh 20ml"
70,3,3,2.64636095238095,"comfort morning fresh 20ml"
70,4,3,2.67691681415929,"comfort morning fresh 20ml"
70,5,3,2.65956904761905,"comfort morning fresh 20ml"
73,2,58.8,15.2783028571429,"saffola veggi twist oats 40g"
73,3,58.8,14.7031636363636,"saffola veggi twist oats 40g"
73,4,58.8,14.7501980392157,"saffola veggi twist oats 40g"
73,5,58.8,15.3876837209302,"saffola veggi twist oats 40g"
75,2,53.9,47.37647,"comfort lily fresh 200ml bottle"
75,3,53.9,44.9398315789474,"comfort lily fresh 200ml bottle"
75,4,53.9,44.4427971014493,"comfort lily fresh 200ml bottle"
75,5,53.9,45.1460016393443,"comfort lily fresh 200ml bottle"
76,2,15,12.7103538461538,"saffola curry & pepper oats 40g"
76,3,15,12.3608830188679,"saffola curry & pepper oats 40g"
76,4,15,12.3745540983607,"saffola curry & pepper oats 40g"
76,5,15,12.4413125,"saffola curry & pepper oats 40g"
77,2,53.9,46.1939063492064,"comfort green 200ml bottle"
77,3,53.9,43.9581524590164,"comfort green 200ml bottle"
77,4,53.9,43.4425878048781,"comfort green 200ml bottle"
77,5,53.9,44.6867083333333,"comfort green 200ml bottle"
78,2,53.9,46.9204166666667,"comfort morning fresh 200ml bottle"
78,3,53.9,44.0812256880734,"comfort morning fresh 200ml bottle"
78,4,53.9,44.2045278350515,"comfort morning fresh 200ml bottle"
78,5,53.9,44.738215942029,"comfort morning fresh 200ml bottle"
79,2,200.9,174.54965915493,"comfort green 800ml bottle"
79,3,200.9,166.030402857143,"comfort green 800ml bottle"
79,4,200.9,165.192942028985,"comfort green 800ml bottle"
79,5,200.9,170.833324390244,"comfort green 800ml bottle"
80,2,22.6,19.57919375,"pears pure & gentle soap 50g"
80,3,22.6,19.1998,"pears pure & gentle soap 50g"
80,4,22.6,19.144746031746,"pears pure & gentle soap 50g"
80,5,22.6,18.9521659090909,"pears pure & gentle soap 50g"
81,2,39.2,33.25751,"pears soft & fresh soap 75g"
81,3,39.2,32.2260228915663,"pears soft & fresh soap 75g"
81,4,39.2,32.1293346153846,"pears soft & fresh soap 75g"
81,5,39.2,32.0570366666667,"pears soft & fresh soap 75g"
82,2,19.6,17.7631846153846,"rin powder 250g"
82,3,19.6,17.2060263888889,"rin powder 250g"
82,4,19.6,17.302493220339,"rin powder 250g"
82,5,19.6,17.1623781818182,"rin powder 250g"
84,2,39.2,35.0725869158879,"rin powder 500g"
84,3,39.2,34.975147311828,"rin powder 500g"
84,4,39.2,35.5401666666667,"rin powder 500g"
84,5,39.2,34.0455293103448,"rin powder 500g"
85,2,38.3,35.2254426229508,"rin refresh lemon & rose powder 500g"
85,3,40.18,34.819,"rin refresh lemon & rose powder 500g"
85,4,38.3,35.2103442105263,"rin refresh lemon & rose powder 500g"
85,5,40.18,33.6847338983051,"rin refresh lemon & rose powder 500g"
86,2,85.3,70.1908905982906,"rin powder 1kg"
86,3,77.5,68.8209958333333,"rin powder 1kg"
86,4,76.44,68.3604902777778,"rin powder 1kg"
86,5,77.5,67.146241509434,"rin powder 1kg"
87,2,79.4,70.3102981308411,"rin refresh lemon & rose powder 1kg"
87,3,79.4,68.74656,"rin refresh lemon & rose powder 1kg"
87,4,79.4,69.5595987951807,"rin refresh lemon & rose powder 1kg"
87,5,79.4,67.2955736842105,"rin refresh lemon & rose powder 1kg"
88,2,4.9,4.61815666666667,"rin bar 80g"
88,3,4.9,4.46976716417911,"rin bar 80g"
88,4,4.9,4.444048,"rin bar 80g"
88,5,4.9,4.46901136363636,"rin bar 80g"
89,2,9.8,8.9273537815126,"rin bar 150g rs.10"
89,3,9.8,8.65632463768116,"rin bar 150g rs.10"
89,4,9.8,8.63080714285714,"rin bar 150g rs.10"
89,5,9.8,8.509769,"rin bar 150g rs.10"
90,2,15.7,12.877820754717,"rin bar 250g"
90,3,15.7,12.7210543103448,"rin bar 250g"
90,4,15.7,12.8096045977011,"rin bar 250g"
90,5,15.7,12.3446154929577,"rin bar 250g"
91,2,152.9,143.670624324324,"rin powder 2kg"
91,3,152.9,135.933428846154,"rin powder 2kg"
91,4,152.9,139.028107142857,"rin powder 2kg"
91,5,152.9,133.871052941176,"rin powder 2kg"
92,2,37.3,35.7149409090909,"surf excel quick wash powder 200g"
92,3,37.3,34.6958220338983,"surf excel quick wash powder 200g"
92,4,37.3,34.5817125,"surf excel quick wash powder 200g"
92,5,37.3,34.4023658536585,"surf excel quick wash powder 200g"
93,2,213.4,170.718482758621,"ponds dreamflower talc 400g"
93,3,213.4,154.391848051948,"ponds dreamflower talc 400g"
93,4,213.4,154.055347761194,"ponds dreamflower talc 400g"
93,5,213.4,160.69454,"ponds dreamflower talc 400g"
94,2,93.1,88.9605883495146,"surf excel quick wash powder 500g"
94,3,93.1,86.1779842105263,"surf excel quick wash powder 500g"
94,4,93.1,85.8735,"surf excel quick wash powder 500g"
94,5,93.1,85.4668671232877,"surf excel quick wash powder 500g"
95,2,150.5,118.040401219512,"ponds dreamflower talc 200g"
95,3,150.35,110.386349333333,"ponds dreamflower talc 200g"
95,4,150.5,108.732953521127,"ponds dreamflower talc 200g"
95,5,150.35,110.555516393443,"ponds dreamflower talc 200g"
96,2,73.72,59.3987796116505,"ponds dreamflower talc 100g"
96,3,73.72,56.2421072072072,"ponds dreamflower talc 100g"
96,4,73.72,56.2682337209302,"ponds dreamflower talc 100g"
96,5,73.72,57.5842435897436,"ponds dreamflower talc 100g"
97,2,186.2,176.168128409091,"surf excel quick wash powder 1kg"
97,3,186.2,169.986998850575,"surf excel quick wash powder 1kg"
97,4,186.2,168.645171604938,"surf excel quick wash powder 1kg"
97,5,186.2,168.341670909091,"surf excel quick wash powder 1kg"
98,2,2,1.69931186440678,"surf excel quick wash powder 12g"
98,3,2,1.63263428571429,"surf excel quick wash powder 12g"
98,4,1.96,1.66534166666667,"surf excel quick wash powder 12g"
98,5,2,1.62965441176471,"surf excel quick wash powder 12g"
99,2,96.1,96.6603534246575,"ponds age miracle cream spf18 pa++ 10g"
99,3,96.1,92.7082033898305,"ponds age miracle cream spf18 pa++ 10g"
99,4,96.1,92.2720238095238,"ponds age miracle cream spf18 pa++ 10g"
99,5,96.1,91.8072625,"ponds age miracle cream spf18 pa++ 10g"
102,2,44.1,50.8709950980392,"vim double power lemon gel 250ml"
102,3,44.1,48.6703817307692,"vim double power lemon gel 250ml"
102,4,44.1,48.6400516853933,"vim double power lemon gel 250ml"
102,5,44.1,47.7612656716418,"vim double power lemon gel 250ml"
103,2,174.6,149.691475925926,"ponds pure white face wash 100g"
103,3,174.6,130.175010810811,"ponds pure white face wash 100g"
103,4,174.6,139.529344,"ponds pure white face wash 100g"
103,5,174.6,135.645924324324,"ponds pure white face wash 100g"
105,2,150.35,120.663828,"ponds daily face wash 100g"
105,3,150.35,116.113068421053,"ponds daily face wash 100g"
105,4,150.35,112.126076470588,"ponds daily face wash 100g"
105,5,150.35,115.801241666667,"ponds daily face wash 100g"
107,2,75.7,67.9859924242424,"ponds white beauty bb+ face cream 9g"
107,3,75.7,63.9472471698113,"ponds white beauty bb+ face cream 9g"
107,4,75.7,63.5190903846154,"ponds white beauty bb+ face cream 9g"
107,5,75.7,63.4672428571429,"ponds white beauty bb+ face cream 9g"
109,2,9.8,8.89442571428572,"wheel lemon & jasmine powder 180g"
109,3,9.8,8.56312777777778,"wheel lemon & jasmine powder 180g"
109,4,9.8,8.79294166666667,"wheel lemon & jasmine powder 180g"
109,5,9.8,8.65956,"wheel lemon & jasmine powder 180g"
110,2,24.5,21.9930657534247,"wheel lemon & jasmine powder 500g"
110,3,24.5,21.0568435483871,"wheel lemon & jasmine powder 500g"
110,4,24.5,20.8341317460317,"wheel lemon & jasmine powder 500g"
110,5,24.5,21.035123255814,"wheel lemon & jasmine powder 500g"
111,2,47.04,43.3021483870968,"wheel lemon & jasmine powder 1kg"
111,3,47.04,42.4226425925926,"wheel lemon & jasmine powder 1kg"
111,4,47.04,42.342265625,"wheel lemon & jasmine powder 1kg"
111,5,47.04,42.1289272727273,"wheel lemon & jasmine powder 1kg"
113,2,72.8,66.3617895348837,"ponds white beauty face wash 50g"
113,3,72.8,62.9396188235294,"ponds white beauty face wash 50g"
113,4,72.8,62.7410675675676,"ponds white beauty face wash 50g"
113,5,72.75,63.9425166666667,"ponds white beauty face wash 50g"
114,2,242,177.467925316456,"lakme peach milk moisturizer spf 24 pa++ lotion 120ml"
114,3,241.53,172.465094117647,"lakme peach milk moisturizer spf 24 pa++ lotion 120ml"
114,4,242,175.992038888889,"lakme peach milk moisturizer spf 24 pa++ lotion 120ml"
114,5,242,173.771911111111,"lakme peach milk moisturizer spf 24 pa++ lotion 120ml"
115,2,67.9,58.3652176470588,"fair & lovely men anti-marks fairness cream 25g"
115,3,67.9,54.4718086956522,"fair & lovely men anti-marks fairness cream 25g"
115,4,67.9,54.5231630769231,"fair & lovely men anti-marks fairness cream 25g"
115,5,67.9,55.288275862069,"fair & lovely men anti-marks fairness cream 25g"
116,2,48.5,43.5125032258064,"fair & lovely advanced multi vitamin cream 25g"
116,3,48.5,41.4765714285714,"fair & lovely advanced multi vitamin cream 25g"
116,4,48.5,41.5502317757009,"fair & lovely advanced multi vitamin cream 25g"
116,5,48.5,41.3414397590361,"fair & lovely advanced multi vitamin cream 25g"
117,2,104.8,90.1303131578947,"fair & lovely advanced multi vitamin spf 15 pump tube cream 50g"
117,3,104.8,85.8741604938272,"fair & lovely advanced multi vitamin spf 15 pump tube cream 50g"
117,4,102.82,84.2345206349206,"fair & lovely advanced multi vitamin spf 15 pump tube cream 50g"
117,5,104.8,84.4216052631579,"fair & lovely advanced multi vitamin spf 15 pump tube cream 50g"
119,2,78.57,67.9958524590164,"fair & lovely max fairness face wash 50g"
119,3,78.57,63.733168627451,"fair & lovely max fairness face wash 50g"
119,4,78.57,61.94598,"fair & lovely max fairness face wash 50g"
119,5,78.57,63.3677962962963,"fair & lovely max fairness face wash 50g"
120,2,95.5,88.367925,"pepsodent g complete 8 gumcare toothpaste 150g"
120,3,95.06,83.481340625,"pepsodent g complete 8 gumcare toothpaste 150g"
120,4,95.06,82.0939592592593,"pepsodent g complete 8 gumcare toothpaste 150g"
120,5,95.5,83.0336111111111,"pepsodent g complete 8 gumcare toothpaste 150g"
121,2,110.6,98.3158404761905,"pepsodent expert protection whitening toothpaste 140g"
121,3,111,93.6145242424242,"pepsodent expert protection whitening toothpaste 140g"
121,4,111,94.0133076923077,"pepsodent expert protection whitening toothpaste 140g"
121,5,111,93.1784,"pepsodent expert protection whitening toothpaste 140g"
124,2,47.6,42.7411428571429,"pepsodent cavity production 2in1 toothpaste 80g"
124,3,48,40.8382777777778,"pepsodent cavity production 2in1 toothpaste 80g"
124,4,47.6,41.0368540540541,"pepsodent cavity production 2in1 toothpaste 80g"
124,5,47.6,41.2851677966102,"pepsodent cavity production 2in1 toothpaste 80g"
125,2,50.44,41.6706785714286,"pepsodent germi check healthy fresh toothpaste 100g"
125,3,50.44,39.9786494117647,"pepsodent germi check healthy fresh toothpaste 100g"
125,4,50.44,40.0727358974359,"pepsodent germi check healthy fresh toothpaste 100g"
125,5,50.44,40.6144138461538,"pepsodent germi check healthy fresh toothpaste 100g"
126,2,47,42.1361818181818,"pepsodent germi check whitening toothpaste 80g"
126,3,47,40.2063704545455,"pepsodent germi check whitening toothpaste 80g"
126,4,47,39.6451644444444,"pepsodent germi check whitening toothpaste 80g"
126,5,47,40.4407536585366,"pepsodent germi check whitening toothpaste 80g"
127,2,38.8,23.6100326086957,"pepsodent sensitive extra soft tb"
127,3,38.8,22.306619047619,"pepsodent sensitive extra soft tb"
127,4,38.8,22.1252862068966,"pepsodent sensitive extra soft tb"
127,5,38.8,21.7777894736842,"pepsodent sensitive extra soft tb"
128,2,16.5,10.9682032786885,"pepsodent triple clean soft tb"
128,3,16.5,10.5013262295082,"pepsodent triple clean soft tb"
128,4,16.5,10.4750737704918,"pepsodent triple clean soft tb"
128,5,16.5,10.641076744186,"pepsodent triple clean soft tb"
133,2,140.7,133.754394444444,"closeup deep action red hot toothpaste 150g+150g=300g"
133,3,140.7,128.611189583333,"closeup deep action red hot toothpaste 150g+150g=300g"
133,4,140.7,127.21892,"closeup deep action red hot toothpaste 150g+150g=300g"
133,5,140.7,125.814348275862,"closeup deep action red hot toothpaste 150g+150g=300g"
134,2,67.5,48.8392342105263,"sil mixed fruit jam 270g"
134,3,67.5,50.78550625,"sil mixed fruit jam 270g"
134,4,67.5,50.7160333333333,"sil mixed fruit jam 270g"
134,5,67.5,49.3161666666667,"sil mixed fruit jam 270g"
135,2,49.5,36.0944561643836,"sil soya sauce 200g"
135,3,49.5,35.2485093333333,"sil soya sauce 200g"
135,4,49.5,35.0463191176471,"sil soya sauce 200g"
135,5,49.5,35.0740620689655,"sil soya sauce 200g"
136,2,9.7,8.81621184210526,"parle hide&seek bourbon biscuits 75g"
136,3,9.7,8.42238583333333,"parle hide&seek bourbon biscuits 75g"
136,4,9.7,8.49166153846154,"parle hide&seek bourbon biscuits 75g"
136,5,9.7,8.28633859649123,"parle hide&seek bourbon biscuits 75g"
138,2,9.7,8.73918444444444,"parle top biscuits 90g"
138,3,9.7,8.35357727272727,"parle top biscuits 90g"
138,4,9.7,8.05737777777778,"parle top biscuits 90g"
138,5,9.7,7.9977,"parle top biscuits 90g"
139,2,24.3,20.995376056338,"parle fab bourbon biscuits 150g"
139,3,24.25,20.667991,"parle fab bourbon biscuits 150g"
139,4,24.3,20.7793260869565,"parle fab bourbon biscuits 150g"
139,5,24.3,20.26562,"parle fab bourbon biscuits 150g"
140,2,24.3,22.2319165413534,"parle hide&seek black bourbon vanilla biscuits 100g"
140,3,24.3,21.1864236363636,"parle hide&seek black bourbon vanilla biscuits 100g"
140,4,24.3,21.2451,"parle hide&seek black bourbon vanilla biscuits 100g"
140,5,24.3,20.6983763888889,"parle hide&seek black bourbon vanilla biscuits 100g"
141,2,24.3,22.1124149659864,"parle krack jack biscuits 200g"
141,3,24.3,21.0073180327869,"parle krack jack biscuits 200g"
141,4,24.3,21.130196124031,"parle krack jack biscuits 200g"
141,5,24.3,20.9244407407407,"parle krack jack biscuits 200g"
143,2,29.1,26.3615672413793,"parle hide&seek caffe mocha biscuits rs.30"
143,3,29.1,24.9656847619048,"parle hide&seek caffe mocha biscuits rs.30"
143,4,29.1,24.9451216981132,"parle hide&seek caffe mocha biscuits rs.30"
143,5,29.1,24.9648640449438,"parle hide&seek caffe mocha biscuits rs.30"
144,2,24.3,19.7906297101449,"parle monaco classic biscuits 200g"
144,3,24.3,19.0587047619048,"parle monaco classic biscuits 200g"
144,4,24.3,18.8082080357143,"parle monaco classic biscuits 200g"
144,5,24.3,18.8246306666667,"parle monaco classic biscuits 200g"
145,2,9.7,8.83276390532544,"parle krack jack biscuits 80g"
145,3,9.7,8.43396356589147,"parle krack jack biscuits 80g"
145,4,9.7,8.47145808823529,"parle krack jack biscuits 80g"
145,5,9.7,8.33986555555555,"parle krack jack biscuits 80g"
146,2,9.7,8.78483333333333,"parle bakesmith marie biscuits rs.10"
146,3,9.7,8.49355068493151,"parle bakesmith marie biscuits rs.10"
146,4,9.7,8.62565208333333,"parle bakesmith marie biscuits rs.10"
146,5,9.7,8.41833225806452,"parle bakesmith marie biscuits rs.10"
147,2,9.7,8.81806890243903,"parle monaco classic biscuits 80g"
147,3,9.7,8.40979384615385,"parle monaco classic biscuits 80g"
147,4,9.7,8.46074583333333,"parle monaco classic biscuits 80g"
147,5,9.7,8.33850594059406,"parle monaco classic biscuits 80g"
148,2,24.3,20.18274,"parle hide&seek fab chocolate biscuits 100g"
148,3,24.3,19.0902587155963,"parle hide&seek fab chocolate biscuits 100g"
148,4,24.3,18.903429661017,"parle hide&seek fab chocolate biscuits 100g"
148,5,24.3,19.3650898876405,"parle hide&seek fab chocolate biscuits 100g"
149,2,29.1,24.5036762626263,"parle hide&seek chocolate chip cookies 120g"
149,3,29.1,23.476723566879,"parle hide&seek chocolate chip cookies 120g"
149,4,29.1,23.2925630573248,"parle hide&seek chocolate chip cookies 120g"
149,5,29.1,23.3779885714286,"parle hide&seek chocolate chip cookies 120g"
150,2,29.1,25.229953030303,"parle milano chocolate chip cookies rs.25"
150,3,29.1,23.7423022222222,"parle milano chocolate chip cookies rs.25"
150,4,29.1,24.1912352,"parle milano chocolate chip cookies rs.25"
150,5,29.1,24.0971930555556,"parle milano chocolate chip cookies rs.25"
151,2,24.3,19.4897686956522,"parle hide&seek choco chip vanilla biscuits 100g"
151,3,24.3,18.8329043956044,"parle hide&seek choco chip vanilla biscuits 100g"
151,4,24.3,18.6182,"parle hide&seek choco chip vanilla biscuits 100g"
151,5,24.3,18.8353508196721,"parle hide&seek choco chip vanilla biscuits 100g"
152,2,24.3,22.189173381295,"parle hide&seek black bourbon choco biscuits 100g"
152,3,24.3,21.1318631578947,"parle hide&seek black bourbon choco biscuits 100g"
152,4,24.3,21.3128165413534,"parle hide&seek black bourbon choco biscuits 100g"
152,5,24.3,21.1375142857143,"parle hide&seek black bourbon choco biscuits 100g"
153,2,44.1,38.2414152380952,"johnsons baby soap 75g"
153,3,44.1,35.8855907216495,"johnsons baby soap 75g"
153,4,44.1,35.1550441176471,"johnsons baby soap 75g"
153,5,44.1,36.0579328947368,"johnsons baby soap 75g"
154,2,48.5,43.566603539823,"parle monaco sixer salted biscuits 200gm"
154,3,48.5,40.5536459459459,"parle monaco sixer salted biscuits 200gm"
154,4,48.5,41.04176,"parle monaco sixer salted biscuits 200gm"
154,5,48.5,41.2581566037736,"parle monaco sixer salted biscuits 200gm"
155,2,48.5,41.9723113821138,"parle monaco cheeslings classic biscuits 200g"
155,3,48.5,39.2041288659794,"parle monaco cheeslings classic biscuits 200g"
155,4,48.5,39.1884127272727,"parle monaco cheeslings classic biscuits 200g"
155,5,48.5,39.6318855421687,"parle monaco cheeslings classic biscuits 200g"
159,2,3,2.64754497354497,"parle parle-g biscuits rs.3"
159,3,3,2.54014296875,"parle parle-g biscuits rs.3"
159,4,3,2.54381468531469,"parle parle-g biscuits rs.3"
159,5,3,2.472721875,"parle parle-g biscuits rs.3"
160,2,2,1.65330673076923,"parle poppins chocolate 16.2g"
160,3,2,1.56414111111111,"parle poppins chocolate 16.2g"
